is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,https://polianna-kg.org/Ontology#contains_instrument,https://polianna-kg.org/Ontology#contains_objective,https://polianna-kg.org/Ontology#contains_monitoring_form,https://polianna-kg.org/Ontology#contains_sanctioning_form,https://polianna-kg.org/Ontology#addresses,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,file_path,file_size,triple_count,cleaned,article_id,model,strategy,file_name,syntax_error_message
True,0,0.0,0.0,0.0,0.0,43.0,39.0,0.125,0.07142857142857142,0.09090909090909091,1.0,7.0,13.0,8.0,0.0,0.0,0.0,0.0,15.0,21.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0.0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 1}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 2}",0.0,0.0,0.0,0.0,14.0,9.0,1.0,0.0,{},True,39,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04/32009L0028_llama3.1:70b_few-shot_20250409_234257.ttl,6825,43,False,EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,llama3.1:70b,few-shot,32009L0028_llama3.1:70b_few-shot_20250409_234257.ttl,
True,0,0.4642857142857143,0.3333333333333333,0.3880597014925373,13.0,15.0,26.0,1.0,0.9285714285714286,0.962962962962963,13.0,0.0,1.0,13.0,0.6666666666666666,0.5714285714285714,0.6153846153846153,12.0,6.0,9.0,"{'contains_instrument_precision': 0.5, 'contains_instrument_recall': 0.3333333333333333, 'contains_instrument_f1_score': 0.4, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 1, 'contains_instrument_false_negatives': 2}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0.0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 1}","{'addresses_precision': 0.5, 'addresses_recall': 0.5, 'addresses_f1_score': 0.5, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 1}",0.5,0.3333333333333333,0.4,3.0,3.0,6.0,1.0,0.0,{},True,39,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04/32009L0028_gpt-4o-2024-08-06_one-shot_20250409_111659.ttl,1851,28,False,EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,gpt-4o-2024-08-06,one-shot,32009L0028_gpt-4o-2024-08-06_one-shot_20250409_111659.ttl,
True,0,0.42857142857142855,0.23076923076923078,0.3,9.0,12.0,30.0,0.8125,0.9285714285714286,0.8666666666666666,13.0,3.0,1.0,16.0,0.8181818181818182,0.42857142857142855,0.5625,9.0,2.0,12.0,"{'contains_instrument_precision': 1.0, 'contains_instrument_recall': 0.3333333333333333, 'contains_instrument_f1_score': 0.5, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 2}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 1.0, 'contains_sanctioning_form_recall': 1.0, 'contains_sanctioning_form_f1_score': 1.0, 'contains_sanctioning_form_true_positives': 1, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 1.0, 'addresses_recall': 0.5, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",1.0,0.1111111111111111,0.19999999999999998,1.0,0.0,8.0,1.0,0.0,{},True,39,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04/32009L0028_gpt-4o-2024-08-06_zero-shot_20250409_111649.ttl,1389,21,False,EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,gpt-4o-2024-08-06,zero-shot,32009L0028_gpt-4o-2024-08-06_zero-shot_20250409_111649.ttl,
True,0,0.6111111111111112,0.28205128205128205,0.38596491228070173,11.0,7.0,28.0,0.8888888888888888,0.5714285714285714,0.6956521739130435,8.0,1.0,6.0,9.0,0.9,0.42857142857142855,0.5806451612903225,9.0,1.0,12.0,"{'contains_instrument_precision': 0.0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 1, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0.0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 1}","{'addresses_precision': 1.0, 'addresses_recall': 0.5, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",1.0,0.5555555555555556,0.7142857142857143,5.0,0.0,4.0,1.0,0.0,{},True,39,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04/32009L0028_o3-mini-2025-01-31_one-shot_20250410_230218.ttl,1684,18,False,EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,o3-mini-2025-01-31,one-shot,32009L0028_o3-mini-2025-01-31_one-shot_20250410_230218.ttl,
True,0,0.5238095238095238,0.28205128205128205,0.36666666666666664,11.0,10.0,28.0,1.0,0.5,0.6666666666666666,7.0,0.0,7.0,7.0,0.7692307692307693,0.47619047619047616,0.588235294117647,10.0,3.0,11.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0.0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 1}","{'addresses_precision': 0.5, 'addresses_recall': 0.5, 'addresses_f1_score': 0.5, 'addresses_true_positives': 1, 'addresses_false_positives': 1, 'addresses_false_negatives': 1}",0.7142857142857143,0.5555555555555556,0.6250000000000001,5.0,2.0,4.0,1.0,0.0,{},True,39,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04/32009L0028_o3-mini-2025-01-31_few-shot_20250410_230244.ttl,2361,21,False,EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,o3-mini-2025-01-31,few-shot,32009L0028_o3-mini-2025-01-31_few-shot_20250410_230244.ttl,
True,0,0.0,0.0,0.0,0.0,7.0,39.0,0.3333333333333333,0.14285714285714285,0.2,2.0,4.0,12.0,6.0,0.5,0.047619047619047616,0.08695652173913042,1.0,1.0,20.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0.0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 1}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0.0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 1}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 2}",0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,{},True,39,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04/32009L0028_o3-mini-2025-01-31_zero-shot_20250410_230148.ttl,3955,7,False,EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,o3-mini-2025-01-31,zero-shot,32009L0028_o3-mini-2025-01-31_zero-shot_20250410_230148.ttl,
True,0,0.4444444444444444,0.3076923076923077,0.3636363636363637,12.0,15.0,27.0,1.0,0.9285714285714286,0.962962962962963,13.0,0.0,1.0,13.0,0.6875,0.5238095238095238,0.5945945945945946,11.0,5.0,10.0,"{'contains_instrument_precision': 0.5, 'contains_instrument_recall': 0.3333333333333333, 'contains_instrument_f1_score': 0.4, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 1, 'contains_instrument_false_negatives': 2}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 1.0, 'contains_monitoring_form_recall': 1.0, 'contains_monitoring_form_f1_score': 1.0, 'contains_monitoring_form_true_positives': 1, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0.0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 1}","{'addresses_precision': 1.0, 'addresses_recall': 0.5, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",0.42857142857142855,0.3333333333333333,0.375,3.0,4.0,6.0,1.0,0.0,{},True,39,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04/32009L0028_gpt-4o-2024-08-06_few-shot_20250409_111706.ttl,1955,27,False,EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,gpt-4o-2024-08-06,few-shot,32009L0028_gpt-4o-2024-08-06_few-shot_20250409_111706.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04/32009L0028_llama3.1:70b_zero-shot_20250409_233911.ttl,4309,0,False,EU_32009L0028_Title_0_Chapter_0_Section_0_Article_04,llama3.1:70b,zero-shot,32009L0028_llama3.1:70b_zero-shot_20250409_233911.ttl,"at line 1 of <>:
Bad syntax (expected directive or statement) at ^ in:
""b''^b'turtle\n@prefix poli: <http://purl.org/olia/poli.owl#> .\n@pre'..."""
True,0,0.0,0.0,0.0,0.0,10.0,13.0,0.16666666666666666,0.125,0.14285714285714288,1.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,11.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 2}",0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,{},True,13,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01/32018L2001_llama3.1:70b_one-shot_20250409_215210.ttl,1506,10,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,llama3.1:70b,one-shot,32018L2001_llama3.1:70b_one-shot_20250409_215210.ttl,
True,0,0.75,0.23076923076923078,0.3529411764705882,3.0,1.0,10.0,0.6666666666666666,0.25,0.36363636363636365,2.0,1.0,6.0,3.0,1.0,0.2727272727272727,0.42857142857142855,3.0,0.0,8.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 2}",1.0,0.6666666666666666,0.8,2.0,0.0,1.0,1.0,0.0,{},True,13,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01/32018L2001_o3-mini-2025-01-31_one-shot_20250410_230322.ttl,1172,4,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,o3-mini-2025-01-31,one-shot,32018L2001_o3-mini-2025-01-31_one-shot_20250410_230322.ttl,
True,0,0.4,0.46153846153846156,0.42857142857142855,6.0,9.0,7.0,0.5454545454545454,0.75,0.631578947368421,6.0,5.0,2.0,11.0,0.46153846153846156,0.5454545454545454,0.4999999999999999,6.0,7.0,5.0,"{'contains_instrument_precision': 0.3333333333333333, 'contains_instrument_recall': 0.3333333333333333, 'contains_instrument_f1_score': 0.3333333333333333, 'contains_instrument_true_positives': 1, 'contains_instrument_false_positives': 2, 'contains_instrument_false_negatives': 2}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 0.0, 'contains_monitoring_form_recall': 0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 1, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0.0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 1, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 1.0, 'addresses_recall': 0.5, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,1.0,0.0,{},True,13,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01/32018L2001_gpt-4o-2024-08-06_few-shot_20250409_111730.ttl,946,15,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,gpt-4o-2024-08-06,few-shot,32018L2001_gpt-4o-2024-08-06_few-shot_20250409_111730.ttl,
False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01/32018L2001_llama3.1:70b_few-shot_20250409_215233.ttl,512,0,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,llama3.1:70b,few-shot,32018L2001_llama3.1:70b_few-shot_20250409_215233.ttl,"at line 1 of <>:
Bad syntax (Prefix ""pol:"" not bound) at ^ in:
""b''^b'pol:EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01 a p'..."""
True,0,0.043478260869565216,0.07692307692307693,0.05555555555555555,1.0,22.0,12.0,0.125,0.125,0.125,1.0,7.0,7.0,8.0,0.1,0.09090909090909091,0.09523809523809525,1.0,9.0,10.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 2}",0.14285714285714285,0.3333333333333333,0.2,1.0,6.0,2.0,1.0,0.0,{},True,13,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01/32018L2001_o3-mini-2025-01-31_zero-shot_20250410_230309.ttl,2112,23,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,o3-mini-2025-01-31,zero-shot,32018L2001_o3-mini-2025-01-31_zero-shot_20250410_230309.ttl,
True,0,0.4,0.46153846153846156,0.42857142857142855,6.0,9.0,7.0,0.875,0.875,0.875,7.0,1.0,1.0,8.0,0.6666666666666666,0.7272727272727273,0.6956521739130435,8.0,4.0,3.0,"{'contains_instrument_precision': 0.42857142857142855, 'contains_instrument_recall': 1.0, 'contains_instrument_f1_score': 0.6, 'contains_instrument_true_positives': 3, 'contains_instrument_false_positives': 4, 'contains_instrument_false_negatives': 0}","{'contains_objective_precision': 1.0, 'contains_objective_recall': 1.0, 'contains_objective_f1_score': 1.0, 'contains_objective_true_positives': 1, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 0}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 1.0, 'addresses_recall': 0.5, 'addresses_f1_score': 0.6666666666666666, 'addresses_true_positives': 1, 'addresses_false_positives': 0, 'addresses_false_negatives': 1}",1.0,0.3333333333333333,0.5,1.0,0.0,2.0,1.0,0.0,{},True,13,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01/32018L2001_gpt-4o-2024-08-06_zero-shot_20250409_111717.ttl,1902,15,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,gpt-4o-2024-08-06,zero-shot,32018L2001_gpt-4o-2024-08-06_zero-shot_20250409_111717.ttl,
True,0,0.0,0.0,0.0,0.0,9.0,13.0,0.2,0.125,0.15384615384615385,1.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,11.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 2}",0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,{},True,13,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01/32018L2001_llama3.1:70b_zero-shot_20250409_215123.ttl,2263,9,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,llama3.1:70b,zero-shot,32018L2001_llama3.1:70b_zero-shot_20250409_215123.ttl,
True,0,0.6,0.23076923076923078,0.33333333333333337,3.0,2.0,10.0,0.5,0.25,0.3333333333333333,2.0,2.0,6.0,4.0,1.0,0.2727272727272727,0.42857142857142855,3.0,0.0,8.0,"{'contains_instrument_precision': 0, 'contains_instrument_recall': 0.0, 'contains_instrument_f1_score': 0, 'contains_instrument_true_positives': 0, 'contains_instrument_false_positives': 0, 'contains_instrument_false_negatives': 3}","{'contains_objective_precision': 0, 'contains_objective_recall': 0.0, 'contains_objective_f1_score': 0, 'contains_objective_true_positives': 0, 'contains_objective_false_positives': 0, 'contains_objective_false_negatives': 1}","{'contains_monitoring_form_precision': 0, 'contains_monitoring_form_recall': 0, 'contains_monitoring_form_f1_score': 0, 'contains_monitoring_form_true_positives': 0, 'contains_monitoring_form_false_positives': 0, 'contains_monitoring_form_false_negatives': 0}","{'contains_sanctioning_form_precision': 0, 'contains_sanctioning_form_recall': 0, 'contains_sanctioning_form_f1_score': 0, 'contains_sanctioning_form_true_positives': 0, 'contains_sanctioning_form_false_positives': 0, 'contains_sanctioning_form_false_negatives': 0}","{'addresses_precision': 0, 'addresses_recall': 0.0, 'addresses_f1_score': 0, 'addresses_true_positives': 0, 'addresses_false_positives': 0, 'addresses_false_negatives': 2}",1.0,0.6666666666666666,0.8,2.0,0.0,1.0,1.0,0.0,{},True,13,/Users/oskarkrafft/Desktop/Projects/LLM-policy-knowledge-graphs/experiments/results/EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01/32018L2001_o3-mini-2025-01-31_few-shot_20250410_230342.ttl,1201,5,False,EU_32018L2001_Title_0_Chapter_0_Section_0_Article_01,o3-mini-2025-01-31,few-shot,32018L2001_o3-mini-2025-01-31_few-shot_20250410_230342.ttl,
